id,resident,time
487,false,714658.46416722794907183669010919402353465557098388671875
488,false,715999.86507073578405435654303801129572093486785888671875
489,false,716435.54187061030378469439483524183742702007293701171875
490,false,717032.24876722805357598389264239813201129436492919921875
491,false,717413.70150395141008470289989418233744800090789794921875
492,false,717432.60632796097816576974537383648566901683807373046875
493,false,721847.04703447998163667875815008301287889480590820312500
494,false,722959.98233211936982911538507323712110519409179687500000
495,true,725781.64968458022578090549359330907464027404785156250000
496,false,727535.44760504594592021021526306867599487304687500000000
497,false,727758.09464726509636278706238954328000545501708984375000
498,false,728360.93262812176613607562103425152599811553955078125000
499,false,730281.25799590091642699007934425026178359985351562500000
500,false,730486.35584476264228470654416014440357685089111328125000
501,false,730557.22516579646708834161472623236477375030517578125000
502,false,731227.22060523157594325027730519650503993034362792968750
503,false,732759.46563455236078965526758111082017421722412109375000
504,true,734695.88022953217565458317039883695542812347412109375000
505,false,738311.68229999217417258705609128810465335845947265625000
506,false,739167.72179460853967114530860271770507097244262695312500
507,false,745068.78163297481405535904741554986685514450073242187500
508,false,745288.65961221150201509999533300288021564483642578125000
509,true,747531.53454971751987301331610069610178470611572265625000
510,false,749418.52664327516077946711448021233081817626953125000000
511,true,753339.23584442361040736102495429804548621177673339843750
512,false,754477.21209410105148407410524669103324413299560546875000
513,false,764415.15449247516513509026481187902390956878662109375000
514,false,766407.42237576788922837067730142734944820404052734375000
515,true,767459.62803909838086013905922300182282924652099609375000
516,true,767947.76255037682323489889313350431621074676513671875000
517,false,768302.96267661505279278344460180960595607757568359375000
518,false,771981.25343646489579185754337231628596782684326171875000
519,false,775326.74353908365807086511267698369920253753662109375000
520,false,779174.75324300383021380866921390406787395477294921875000
521,false,780496.79006413403032382802848587743937969207763671875000
522,false,783620.99489214799316272319629206322133541107177734375000
523,false,786726.78062257014584446324079181067645549774169921875000
524,false,786823.58091358840148643594147870317101478576660156250000
525,false,792074.85311688613438008133016410283744335174560546875000
526,false,792499.37669389616262805020596715621650218963623046875000
527,false,792591.16839793137837233416576054878532886505126953125000
528,false,793844.74102756083867404868215089663863182067871093750000
529,false,796055.22266821529005653701460687443614006042480468750000
530,false,796458.96727122924292530115053523331880569458007812500000
531,false,796628.01969415266792395868833409622311592102050781250000
532,false,807296.31356089309932144715276081115007400512695312500000
533,false,809874.70108048343139728331152582541108131408691406250000
534,false,810062.05754692689133378280530450865626335144042968750000
535,false,810443.21148882184938599948509363457560539245605468750000
536,true,811752.48875832382955763932841364294290542602539062500000
537,false,813876.525266791425524015579640035866759717464447021484375
538,false,814025.85628173388107953201142663601785898208618164062500
539,false,815555.52292394196897262759193836245685815811157226562500
540,false,815706.53143244106364662115993269253522157669067382812500
541,false,816333.69600383170982027536410896573215723037719726562500
542,false,816409.75662205980447438946612237486988306045532226562500
543,true,816412.31393666441008338807705513318069279193878173828125
544,false,819830.90030946345261142482740979176014661788940429687500
545,true,822819.18298043937976515849186398554593324661254882812500
546,false,825759.33620837410526505095731408800929784774780273437500
547,false,833371.77251096052270540326389891561120748519897460937500
548,true,834362.57573385896752071744231216143816709518432617187500
549,false,835284.93192003095027686754292517434805631637573242187500
550,false,839065.16051259700592268586660793516784906387329101562500
551,false,842932.52355247085158040931673895101994276046752929687500
552,false,849101.12698236599206680352835974190384149551391601562500
553,false,849856.64124125650048924285329121630638837814331054687500
554,false,853023.01399476696497004013508558273315429687500000000000
555,false,855495.15305570553028857716526545118540525436401367187500
556,false,855915.94327218533971901592849462758749723434448242187500
557,false,856172.30325852363167271619204257149249315261840820312500
558,false,856475.61432979911392138205883384216576814651489257812500
559,false,859220.94154664167313129041758656967431306838989257812500
560,false,860844.82905909987853831921711389441043138504028320312500
