id,resident,time
459,false,228727.28619111958119447525206169302691705524921417236328125
460,false,229348.25023590458812627890239355110679753124713897705078125
461,false,229489.19067925618230952000686784231220372021198272705078125
462,false,229914.91823185387811456781292918094550259411334991455078125
463,false,229955.27063954083017727203497315713320858776569366455078125
464,false,230034.31711212059602111867917528797988779842853546142578125
465,false,230637.69884517202025897564254819371853955090045928955078125
466,false,230937.44151069463112613266986272719805128872394561767578125
467,false,230937.52638622200903455172760203595316852442920207977294921875
468,false,231112.33736520221652199769124536032904870808124542236328125
469,false,232210.05855638980373101265541890825261361896991729736328125
470,false,233070.74854892068528500193025365661014802753925323486328125
471,false,233238.95666358277057839121226834322442300617694854736328125
472,false,233339.35867881755558983503107128854026086628437042236328125
473,false,233592.09784623716052920361363476331462152302265167236328125
474,false,234314.59600662435069040601121059808065183460712432861328125
475,false,234567.43660637142260327880904924313654191792011260986328125
476,false,236017.40008344063598511031187854314339347183704376220703125
477,false,236280.09786539659059656504069835136760957539081573486328125
478,false,236319.24956591874128009056477139893104322254657745361328125
479,false,238120.73337288274302381285707497227122075855731964111328125
480,false,239825.87824217419460837152911381053854711353778839111328125
481,false,239849.79943452538139425644914126678486354649066925048828125
482,false,239913.68056729471800381237045485249836929142475128173828125
483,false,240165.84589052027099598252135592701961286365985870361328125
484,false,240646.48163618143538144966697700510849244892597198486328125
485,false,241087.00100749462826599245346415045787580311298370361328125
486,false,242023.64091346783781688589698433133889921009540557861328125
487,true,243416.24946638464976189641930659490753896534442901611328125
488,false,243456.94182686687426298011160952228237874805927276611328125
489,true,243643.47864958844760707723509085553814657032489776611328125
490,true,243643.6343606286370262192786384503051522187888622283935546875
491,false,243898.54936209686485881764639316315879113972187042236328125
492,false,244506.52652962662488278500205751697649247944355010986328125
493,false,245110.62347139092336079091438705290784128010272979736328125
494,false,245386.78844309617219210384320149387349374592304229736328125
495,false,246182.29599479770198400263581106628407724201679229736328125
496,false,246217.70491644157229160772004661339451558887958526611328125
497,false,246539.16903152047636382793172060701181180775165557861328125
498,false,246728.42682908269243668986092643535812385380268096923828125
499,false,246923.69487875835879464592181875559617765247821807861328125
500,true,247324.67782615383231104022598856317927129566669464111328125
501,true,247442.94212505552245062734328939768602140247821807861328125
502,false,247930.09334159787707918543020468860049732029438018798828125
503,true,252607.95370116064102916642042373496224172413349151611328125
504,false,253055.21713759458820647285648419710923917591571807861328125
505,true,253524.64436880194194146032060643847216852009296417236328125
506,true,253794.72060428823122635311193562301923520863056182861328125
507,false,253829.07094694316414618118216139919240958988666534423828125
508,false,254099.04613148634297659089753551597823388874530792236328125
509,false,254122.85534376995047012304240752200712449848651885986328125
510,false,254744.42909122945615429944865582001511938869953155517578125
511,false,255075.67595309023523875158190321599249728024005889892578125
512,false,255552.70276842964187757889504837294225580990314483642578125
513,false,255589.34488894463068142659523118709330447018146514892578125
514,false,255650.57397062822376831991988410663907416164875030517578125
515,false,257222.04567443783789759681468467533704824745655059814453125
516,false,257404.32867394612944356158124037392553873360157012939453125
517,false,258467.18228226830392391111246297441539354622364044189453125
518,false,259249.08936638464522961289304703313973732292652130126953125
519,false,259753.80402465496276687151322448698920197784900665283203125
520,false,260009.66158414482956307001160212166723795235157012939453125
521,true,260102.71831631860094280472850414298591203987598419189453125
522,false,260582.79404200807893954294769400803488679230213165283203125
523,false,261143.89564314880123430118175065217656083405017852783203125
524,false,261356.40678117211820830068091936482232995331287384033203125
525,false,261521.14969808744523771526502287088078446686267852783203125
526,false,261787.35584130825898097061354974357527680695056915283203125
527,false,262046.94908764058310890465719467101735062897205352783203125
528,false,262396.52838413439864251319733057243865914642810821533203125
529,false,263154.09804262314733247496434387358021922409534454345703125
530,false,263326.09505736338048376143916584624093957245349884033203125
531,false,264295.44255850921466344249921576192718930542469024658203125
532,false,264397.24166939735291503854597294775885529816150665283203125
533,false,264498.50839188039699945154126226043445058166980743408203125
534,false,265121.46675269284725839913363643063348717987537384033203125
535,false,265459.04860759062800223961886558754486031830310821533203125
536,false,265932.60639997933606093472036491220933385193347930908203125
537,false,267057.49906201008501949178963741360348649322986602783203125
538,false,268427.99075154415688626574620911924284882843494415283203125
539,false,268857.09996740990967378781562047151965089142322540283203125
